"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"ccss","Mathematics Standards","source/national-standard/ccss/Mathematics Standards.pdf","original-files/source/national-standard/ccss/Mathematics Standards.pdf","pdf","1242082","maths","res.national-standard.ccss.mathematics-standards.ec70bf7e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","1.义务教育课程方案（2022年版）","source/national-standard/china-2022/1.义务教育课程方案（2022年版）.docx","original-files/source/national-standard/china-2022/1.义务教育课程方案（2022年版）.docx","docx","71720","curriculum-framework","res.national-standard.china-2022.1.5912800a.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","10.义务教育科学课程标准（2022年版）","source/national-standard/china-2022/10.义务教育科学课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/10.义务教育科学课程标准（2022年版）.docx","docx","778009","science;curriculum-framework","res.national-standard.china-2022.10.51789cd0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","11.义务教育物理课程标准（2022年版）","source/national-standard/china-2022/11.义务教育物理课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/11.义务教育物理课程标准（2022年版）.docx","docx","227526","curriculum-framework","res.national-standard.china-2022.11.021b4afa.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","12.义务教育化学课程标准（2022年版）","source/national-standard/china-2022/12.义务教育化学课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/12.义务教育化学课程标准（2022年版）.docx","docx","414820","curriculum-framework","res.national-standard.china-2022.12.ad7c44cf.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","13.义务教育生物学课程标准（2022年版）","source/national-standard/china-2022/13.义务教育生物学课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/13.义务教育生物学课程标准（2022年版）.docx","docx","370783","curriculum-framework","res.national-standard.china-2022.13.a7d932d6.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","14.义务教育信息科技课程标准（2022年版）","source/national-standard/china-2022/14.义务教育信息科技课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/14.义务教育信息科技课程标准（2022年版）.docx","docx","287263","curriculum-framework","res.national-standard.china-2022.14.f0ae2cb6.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","15.义务教育体育与健康课程标准（2022年版）","source/national-standard/china-2022/15.义务教育体育与健康课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/15.义务教育体育与健康课程标准（2022年版）.docx","docx","545538","curriculum-framework","res.national-standard.china-2022.15.0a5602e3.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","16.义务教育艺术课程标准（2022年版）","source/national-standard/china-2022/16.义务教育艺术课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/16.义务教育艺术课程标准（2022年版）.docx","docx","439959","curriculum-framework","res.national-standard.china-2022.16.9676db5d.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","17.义务教育劳动课程标准(2022年版)","source/national-standard/china-2022/17.义务教育劳动课程标准(2022年版).docx","original-files/source/national-standard/china-2022/17.义务教育劳动课程标准(2022年版).docx","docx","237918","curriculum-framework","res.national-standard.china-2022.17.e336c2c7.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","2.义务教育道德与法治课程标准（2022年版）","source/national-standard/china-2022/2.义务教育道德与法治课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/2.义务教育道德与法治课程标准（2022年版）.docx","docx","248199","curriculum-framework","res.national-standard.china-2022.2.ad00787e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","3.义务教育语文课程标准（2022年版）","source/national-standard/china-2022/3.义务教育语文课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/3.义务教育语文课程标准（2022年版）.docx","docx","327740","chinese;curriculum-framework","res.national-standard.china-2022.3.b634e384.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","4.义务教育历史课程标准（2022年版）","source/national-standard/china-2022/4.义务教育历史课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/4.义务教育历史课程标准（2022年版）.docx","docx","320680","curriculum-framework","res.national-standard.china-2022.4.bdcd3ed4.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","5.义务教育数学课程标准（2022年版）","source/national-standard/china-2022/5.义务教育数学课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/5.义务教育数学课程标准（2022年版）.docx","docx","909097","maths;curriculum-framework","res.national-standard.china-2022.5.2f6b6a11.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","6.义务教育英语课程标准（2022年版）","source/national-standard/china-2022/6.义务教育英语课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/6.义务教育英语课程标准（2022年版）.docx","docx","745037","english;curriculum-framework","res.national-standard.china-2022.6.6496b8a0.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","7.义务教育日语课程标准（2022年版）","source/national-standard/china-2022/7.义务教育日语课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/7.义务教育日语课程标准（2022年版）.docx","docx","483525","curriculum-framework","res.national-standard.china-2022.7.37930303.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","8.义务教育俄语课程标准（2022年版）","source/national-standard/china-2022/8.义务教育俄语课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/8.义务教育俄语课程标准（2022年版）.docx","docx","421375","curriculum-framework","res.national-standard.china-2022.8.f27a1171.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"china-2022","9.义务教育地理课程标准（2022年版）","source/national-standard/china-2022/9.义务教育地理课程标准（2022年版）.docx","original-files/source/national-standard/china-2022/9.义务教育地理课程标准（2022年版）.docx","docx","320656","curriculum-framework","res.national-standard.china-2022.9.cd4954da.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP Subject-en_202504","source/national-standard/ibpyp/PYP Subject-en_202504.pdf","original-files/source/national-standard/ibpyp/PYP Subject-en_202504.pdf","pdf","3103195","curriculum-framework","res.national-standard.ibpyp.pyp-subject-en-202504.fd85c930.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP Subject-zh_202504","source/national-standard/ibpyp/PYP Subject-zh_202504.pdf","original-files/source/national-standard/ibpyp/PYP Subject-zh_202504.pdf","pdf","3137157","curriculum-framework","res.national-standard.ibpyp.pyp-subject-zh-202504.85c92a86.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP_subject_continuums_arts_en","source/national-standard/ibpyp/PYP_subject_continuums_arts_en.pdf","original-files/source/national-standard/ibpyp/PYP_subject_continuums_arts_en.pdf","pdf","1381076","arts","res.national-standard.ibpyp.pyp-subject-continuums-arts-en.17433c9e.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP_subject_continuums_arts_zh","source/national-standard/ibpyp/PYP_subject_continuums_arts_zh.pdf","original-files/source/national-standard/ibpyp/PYP_subject_continuums_arts_zh.pdf","pdf","1729388","arts","res.national-standard.ibpyp.pyp-subject-continuums-arts-zh.a1b0fce8.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP_subject_continuums_language_en","source/national-standard/ibpyp/PYP_subject_continuums_language_en.pdf","original-files/source/national-standard/ibpyp/PYP_subject_continuums_language_en.pdf","pdf","1440558","national-standard","res.national-standard.ibpyp.pyp-subject-continuums-language-en.a9fd33ff.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ibpyp","PYP_subject_continuums_language_zh","source/national-standard/ibpyp/PYP_subject_continuums_language_zh.pdf","original-files/source/national-standard/ibpyp/PYP_subject_continuums_language_zh.pdf","pdf","1779462","national-standard","res.national-standard.ibpyp.pyp-subject-continuums-language-zh.d076d069.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
